"","x"
"1",10.971
"2",6.577
"3",10.389
"4",6.261
"5",6.895
"6",8.36
"7",6.354
"8",9.758
"9",7.051
"10",0.716
"11",3.216
"12",9.354
"13",7.792
"14",6.73
"15",8.451
"16",6.624
"17",9.613
"18",6.564
"19",8.412
"20",7.516
"21",10.413
"22",10.58
"23",8.495
"24",10.722
"25",10.64
"26",11.005
"27",5.597
"28",10.509
"29",11.256
"30",11.178
"31",11.827
"32",11.11
"33",6.334
"34",0.332
"35",10.683
"36",10.038
"37",8.63
"38",1.201
"39",10.827
"40",5.83
"41",9.667
"42",11.41
"43",8.957
"44",11.284
"45",0.258
"46",9.779
"47",8.759
"48",10.337
"49",7.538
"50",8.263
"51",10.596
"52",7.61
"53",1.304
"54",9.049
"55",4.687
"56",10.796
"57",10.065
"58",8.233
"59",9.59
