"","V1","V2"
"1",1,5
"2",2,5
"3",3,4
"4",3,8
"5",3,9
"6",4,5
"7",4,7
"8",4,8
"9",5,17
"10",5,31
"11",6,10
"12",6,11
"13",6,17
"14",7,12
"15",7,16
"16",8,12
"17",8,14
"18",9,13
"19",11,16
"20",11,20
"21",12,15
"22",12,19
"23",13,14
"24",14,18
"25",14,25
"26",15,18
"27",16,17
"28",16,19
"29",17,28
"30",18,24
"31",19,24
"32",20,22
"33",21,31
"34",21,34
"35",22,24
"36",22,33
"37",23,26
"38",23,27
"39",24,28
"40",24,29
"41",25,30
"42",26,37
"43",27,33
"44",27,34
"45",27,39
"46",28,33
"47",28,36
"48",29,30
"49",31,32
"50",31,34
"51",32,36
"52",33,37
"53",34,36
"54",34,39
"55",35,37
"56",36,39
"57",37,38
"58",37,40
"59",38,40
"60",38,41
"61",39,41
