"","V1","V2"
"1",1,2
"2",1,4
"3",2,6
"4",3,7
"5",3,9
"6",3,24
"7",4,8
"8",5,11
"9",6,7
"10",6,16
"11",6,17
"12",7,17
"13",7,21
"14",7,25
"15",8,15
"16",8,17
"17",9,13
"18",10,14
"19",10,22
"20",11,12
"21",11,18
"22",12,30
"23",13,14
"24",13,19
"25",13,22
"26",14,20
"27",14,25
"28",15,17
"29",15,20
"30",16,21
"31",17,31
"32",19,26
"33",20,30
"34",20,37
"35",21,23
"36",22,30
"37",22,35
"38",23,24
"39",23,29
"40",24,25
"41",24,28
"42",24,29
"43",25,34
"44",25,43
"45",27,34
"46",28,33
"47",30,37
"48",31,37
"49",31,43
"50",32,47
"51",33,34
"52",34,42
"53",35,38
"54",36,47
"55",37,43
"56",37,46
"57",37,49
"58",38,39
"59",39,41
"60",40,47
"61",41,45
"62",41,46
"63",41,50
"64",42,45
"65",42,48
"66",43,44
"67",43,46
"68",44,48
"69",46,48
"70",46,50
"71",47,49
"72",48,50
"73",50,51
