"","weight"
"1",2.24573840856412
"2",2.28170572182573
"3",2.192173578893
"4",1.75998323849786
"5",1.96829774177832
"6",2.37604797932938
"7",2.23121603661421
"8",1.61294172252465
"9",1.87113441527852
"10",1.5152504742983
"11",1.65958097148287
"12",2.4389751946743
"13",3.10291620913965
"14",3.05502144053931
"15",2.35042570607682
"16",1.3413757862594
"17",1.17633498667949
"18",2.23108157629226
"19",1.063437821357
"20",1.47279496173681
"21",2.46390929213886
"22",3.4046804546874
"23",0.951903881922485
"24",1.66030117721665
"25",1.33527375494347
"26",0.750756951480892
"27",0.964549636287046
"28",1.38959310575985
"29",0.70103423564253
"30",1.41388634623662
"31",0.535924622240632
"32",2.26735286182146
"33",0.907978523959099
"34",0.773861098401143
"35",0.184556224441919
"36",1.23515181262249
"37",0.700063568484102
"38",1.16734742014006
"39",1.67488536932197
"40",0.800114991736669
"41",3.11398715474052
"42",2.89933026755594
"43",1.2765676637027
"44",0.819960974688609
"45",1.92932656598426
"46",1.45702299245803
"47",1.09222204698883
"48",0.927938037298723
"49",2.32939133686032
"50",2.30941551021607
"51",2.22695958620801
"52",1.05910339490713
"53",1.11635299080908
"54",1.43567949066331
"55",0.985792675992685
"56",1.04984951289382
"57",0.632142388854395
"58",1.51769858670131
"59",0.698155426772788
"60",0.697280431405907
"61",1.31787290740591
"62",2.31390773367723
"63",1.44761907970832
"64",1.78201458978067
"65",0.684383664303268
"66",1.46241033921056
"67",0.39450728760347
"68",0.976229993429822
"69",1.80149493463579
"70",1.43352572331741
"71",2.32589767611907
"72",2.04174459724361
"73",1.60917028304417
"74",0.787718223443246
"75",2.21412646415083
"76",1.18471979833487
"77",1.09012889212624
"78",1.00483829551123
"79",0.570635610435902
"80",1.50464248247002
