"","x"
"1",10.971
"2",6.577
"3",10.389
"4",6.895
"5",8.36
"6",6.354
"7",9.758
"8",7.051
"9",9.354
"10",7.792
"11",6.73
"12",8.451
"13",6.624
"14",9.613
"15",6.564
"16",8.412
"17",7.516
"18",10.413
"19",10.58
"20",8.495
"21",10.722
"22",10.64
"23",11.005
"24",5.597
"25",10.509
"26",11.256
"27",11.178
"28",11.827
"29",10.677
"30",11.11
"31",11.958
"32",6.334
"33",10.683
"34",10.038
"35",9.686
"36",11.98
"37",10.827
"38",11.447
"39",5.83
"40",11.284
"41",10.689
"42",8.759
"43",10.337
"44",11.079
"45",7.538
"46",8.263
"47",10.596
"48",7.61
"49",9.049
"50",4.687
"51",8.233
