"","V1","V2"
"1",1,3
"2",2,5
"3",3,6
"4",3,8
"5",3,23
"6",4,7
"7",5,6
"8",5,15
"9",5,16
"10",6,16
"11",6,19
"12",6,24
"13",7,14
"14",7,16
"15",8,12
"16",9,13
"17",9,21
"18",10,11
"19",11,30
"20",12,13
"21",12,17
"22",12,21
"23",13,18
"24",13,24
"25",14,16
"26",14,18
"27",15,19
"28",16,36
"29",17,25
"30",18,30
"31",18,41
"32",19,22
"33",20,25
"34",21,30
"35",21,39
"36",22,23
"37",22,29
"38",22,31
"39",23,24
"40",23,28
"41",23,29
"42",24,38
"43",24,46
"44",25,26
"45",26,32
"46",26,42
"47",27,32
"48",27,33
"49",27,38
"50",28,34
"51",28,37
"52",29,34
"53",29,35
"54",30,41
"55",33,37
"56",34,40
"57",36,41
"58",36,46
"59",37,38
"60",37,40
"61",38,45
"62",39,42
"63",40,43
"64",41,46
"65",41,49
"66",41,52
"67",43,45
"68",44,48
"69",44,49
"70",44,53
"71",45,48
"72",45,51
"73",46,47
"74",46,49
"75",47,51
"76",49,51
"77",49,53
"78",50,52
"79",51,53
