"","x"
"1",8.36
"2",3.216
"3",7.792
"4",6.73
"5",6.624
"6",6.564
"7",7.516
"8",10.58
"9",8.495
"10",10.722
"11",10.64
"12",5.597
"13",11.256
"14",11.178
"15",11.827
"16",11.11
"17",11.958
"18",6.334
"19",10.683
"20",10.038
"21",11.98
"22",10.827
"23",11.447
"24",5.83
"25",9.667
"26",11.41
"27",8.957
"28",11.284
"29",9.779
"30",8.759
"31",10.337
"32",10.823
"33",11.079
"34",7.538
"35",8.263
"36",10.596
"37",7.61
"38",11.096
"39",1.304
"40",9.049
"41",4.687
"42",10.796
"43",10.065
"44",8.233
"45",10.705
"46",9.59
