"","V1","V2"
"1",1,4
"2",2,7
"3",3,7
"4",4,8
"5",7,9
"6",4,10
"7",5,11
"8",10,12
"9",6,13
"10",9,14
"11",13,15
"12",14,16
"13",11,17
"14",12,17
"15",11,18
"16",17,18
"17",10,19
"18",16,19
"19",17,19
"20",9,20
"21",15,20
"22",17,21
"23",18,21
"24",20,23
"25",19,24
"26",20,24
"27",23,24
"28",20,25
"29",23,25
"30",24,26
"31",21,27
"32",24,27
"33",27,28
"34",22,29
"35",23,30
"36",29,30
"37",26,31
"38",25,32
"39",31,32
"40",31,33
"41",28,34
"42",33,34
"43",30,35
"44",33,36
"45",34,37
"46",34,38
"47",37,38
"48",35,39
"49",35,40
"50",22,41
"51",35,41
