"","x"
"1",5.346
"2",8.176
"3",4.21
"4",7.043
"5",8.786
"6",7.54
"7",11.198
"8",10.845
"9",7.696
"10",7.319
"11",12.093
"12",10.614
"13",4.018
"14",10.688
"15",10.443
"16",5.07
"17",6.581
"18",2.937
"19",0.29
"20",0
"21",10.787
"22",11.238
"23",10.65
"24",10.095
"25",11.756
"26",9.784
"27",9.242
"28",10.925
"29",9.395
"30",10.927
"31",5.597
"32",5.009
"33",10.284
"34",8.29
"35",8.26
"36",9.735
"37",10.373
"38",10.244
"39",3.983
"40",8.024
"41",5.561
"42",0.901
"43",8.714
"44",4.524
"45",7.183
"46",8.381
