"","V1","V2"
"1",1,5
"2",3,6
"3",5,6
"4",3,7
"5",6,9
"6",7,9
"7",7,10
"8",9,10
"9",4,11
"10",8,11
"11",2,12
"12",4,12
"13",10,12
"14",7,13
"15",1,14
"16",4,15
"17",10,15
"18",14,15
"19",5,16
"20",14,16
"21",14,17
"22",11,18
"23",17,18
"24",17,19
"25",16,21
"26",20,21
"27",15,22
"28",14,23
"29",16,23
"30",22,23
"31",21,24
"32",24,25
"33",24,28
"34",23,29
"35",24,30
"36",22,31
"37",29,31
"38",30,31
"39",26,32
"40",29,32
"41",31,33
"42",27,34
"43",33,34
"44",28,36
"45",30,36
"46",33,37
"47",35,37
"48",34,38
