"","x"
"1",3.308
"2",0.593
"3",5.428
"4",5.852
"5",4.797
"6",1.872
"7",0.307
"8",5.372
"9",3.383
"10",7.458
"11",2.632
"12",3.023
"13",0.262
"14",0.283
"15",0.387
"16",0.374
"17",0.374
"18",0.633
"19",1.233
"20",1.109
"21",0.31
"22",7.546
"23",0.905
"24",6.244
"25",7.205
"26",5.643
"27",7.092
"28",5.049
"29",6.327
"30",0.637
"31",0.78
"32",0.485
"33",6.125
"34",7.32
"35",5.44
"36",5.493
"37",5.732
"38",0.92
"39",0.799
"40",0.839
"41",0.474
"42",6.527
"43",7.92
"44",7.835
"45",6.189
"46",7.423
"47",7.145
"48",7.558
