"","weight"
"1",3.18038299581332
"2",0.721942518796861
"3",0.306282549361229
"4",2.03553457305899
"5",0.756042326699757
"6",2.96131713985666
"7",1.98353825228926
"8",0.453939423264046
"9",0.956661382087884
"10",1.19341903800723
"11",1.28736319619779
"12",1.78683770946014
"13",0.929986999951937
"14",2.69655335562317
"15",1.03201929248997
"16",0.66053690301381
"17",0.981195189564821
"18",0.627914006768049
"19",0.718852557732012
"20",0.928707316923261
"21",0.644770501915199
"22",0.565151307210653
"23",1.39542251655546
"24",0.482585743548371
"25",0.369264133583665
"26",1.04773517664549
"27",4.76779078846535
"28",2.54769091531377
"29",0.74734530196196
"30",0.654636540353292
"31",0.663237513836623
"32",0.609728628154258
"33",1.17251055399502
"34",3.16370431598423
"35",3.22041984819731
"36",4.69097271366352
