"","x"
"1",21.199
"2",22.341
"3",20.537
"4",22.414
"5",22.307
"6",20.856
"7",23.22
"8",18.028
"9",20.821
"10",25.807
"11",22.169
"12",26.234
"13",22.164
"14",22.205
"15",25.573
"16",21.655
"17",22.113
"18",21.049
"19",23.889
"20",21.694
"21",25.687
"22",21.319
"23",25.899
"24",25.167
"25",16.679
"26",18.281
"27",22.253
"28",22.645
"29",23.737
"30",22.356
"31",19.16
"32",22.739
"33",22.742
"34",18.42
"35",17.122
"36",22.313
"37",22.347
"38",24.208
"39",22.835
"40",23.381
"41",21.339
"42",24.01
"43",21.58
"44",20.486
"45",23.336
"46",18.64
"47",17.266
"48",17.381
"49",17.645
"50",21.556
"51",23.472
