"","x"
"1",7.355
"2",5.688
"3",4.764
"4",4.102
"5",10.113
"6",8.105
"7",4.224
"8",4.094
"9",4.093
"10",6.633
"11",0.305
"12",4.055
"13",6.738
"14",0.315
"15",0.423
"16",0.326
"17",8.318
"18",8.383
"19",9.454
"20",11.562
"21",8.386
"22",9.477
"23",0.163
"24",0.112
"25",0
"26",0.167
"27",0.098
"28",4.9
"29",11.54
"30",0.002
"31",0.228
"32",0.009
"33",0.22
"34",6.035
"35",0.256
"36",1.788
"37",0.572
"38",1.054
"39",6.318
"40",1.637
"41",1.85
"42",0
"43",6.923
"44",6.365
"45",7.977
"46",7.332
"47",0
"48",0
"49",0.272
