"","x"
"1",7.525
"2",8.702
"3",4.292
"4",5.057
"5",9.214
"6",8.94
"7",4.487
"8",7.915
"9",8.495
"10",4.763
"11",7.564
"12",7.355
"13",8.869
"14",4.766
"15",6.659
"16",7.721
"17",5.688
"18",4.764
"19",4.102
"20",10.113
"21",8.105
"22",4.224
"23",4.094
"24",4.093
"25",6.633
"26",0.305
"27",4.055
"28",6.738
"29",0.315
"30",8.38
"31",0.423
"32",0.326
"33",8.383
"34",8.386
"35",9.477
"36",4.9
"37",0.002
"38",0.228
"39",6.035
"40",0.256
"41",1.788
"42",0.572
"43",1.054
"44",6.318
"45",1.637
"46",1.85
"47",0
"48",6.923
"49",6.365
"50",7.977
"51",7.332
"52",0.272
