"","V1","V2"
"1",1,3
"2",1,17
"3",2,7
"4",2,8
"5",3,4
"6",3,5
"7",3,17
"8",3,24
"9",4,8
"10",4,9
"11",5,7
"12",5,16
"13",6,11
"14",7,11
"15",7,12
"16",8,12
"17",8,13
"18",9,13
"19",9,14
"20",10,11
"21",10,16
"22",11,15
"23",11,18
"24",12,18
"25",13,19
"26",13,23
"27",14,19
"28",15,21
"29",16,17
"30",16,18
"31",16,20
"32",17,22
"33",18,23
"34",18,33
"35",19,23
"36",19,30
"37",20,25
"38",21,26
"39",22,25
"40",22,27
"41",23,28
"42",24,29
"43",24,30
"44",25,32
"45",26,31
"46",27,29
"47",27,34
"48",28,30
"49",28,33
"50",30,35
"51",31,33
"52",31,37
"53",32,33
"54",32,34
"55",32,36
"56",33,39
"57",34,38
"58",36,38
"59",37,39
