"","x"
"1",20.811
"2",23.437
"3",24.978
"4",22.295
"5",23.684
"6",19.339
"7",18.889
"8",19.485
"9",23.844
"10",21.466
"11",20.07
"12",18.793
"13",20.202
"14",22.188
"15",13.263
"16",25.298
"17",20.011
"18",21.313
"19",20.121
"20",23.567
"21",22.167
"22",23.306
"23",20.331
"24",23.827
"25",23.461
"26",22.214
"27",26.084
"28",20.998
"29",22.012
"30",20.821
"31",22.067
"32",15.654
"33",20.727
"34",25.948
"35",24.304
"36",14.509
"37",19.593
"38",13.764
"39",19.113
"40",24.336
"41",18.933
"42",22.605
"43",24.749
"44",13.963
"45",22.615
"46",17.567
