"","V1","V2"
"1",1,2
"2",1,5
"3",2,5
"4",2,10
"5",2,16
"6",3,8
"7",3,15
"8",4,10
"9",5,7
"10",5,14
"11",6,12
"12",6,13
"13",6,17
"14",7,11
"15",7,25
"16",8,9
"17",8,19
"18",9,15
"19",10,17
"20",11,35
"21",14,15
"22",14,22
"23",15,21
"24",15,30
"25",16,17
"26",16,29
"27",17,23
"28",18,19
"29",18,31
"30",19,30
"31",19,40
"32",20,26
"33",21,22
"34",21,26
"35",22,34
"36",23,24
"37",23,34
"38",23,40
"39",24,29
"40",24,34
"41",25,36
"42",25,37
"43",25,38
"44",26,32
"45",27,28
"46",27,29
"47",29,36
"48",31,40
"49",32,33
"50",33,39
"51",34,35
"52",34,43
"53",35,38
"54",35,39
"55",36,37
"56",38,45
"57",39,44
"58",40,50
"59",41,47
"60",42,50
"61",43,46
"62",43,48
"63",44,49
"64",44,51
"65",45,52
"66",45,53
"67",46,49
"68",46,54
"69",47,48
"70",47,55
"71",48,55
"72",48,56
"73",50,56
