"","V1","V2"
"1",1,2
"2",1,5
"3",2,6
"4",5,6
"5",2,7
"6",3,7
"7",3,8
"8",4,8
"9",8,9
"10",2,10
"11",7,10
"12",5,11
"13",10,12
"14",11,12
"15",9,14
"16",1,15
"17",10,16
"18",12,16
"19",15,16
"20",10,17
"21",14,17
"22",16,17
"23",13,18
"24",14,18
"25",13,19
"26",16,20
"27",11,21
"28",20,24
"29",17,25
"30",15,27
"31",23,27
"32",26,28
"33",27,29
"34",24,30
"35",24,31
"36",25,31
"37",25,32
"38",28,32
"39",15,33
"40",20,33
"41",22,33
"42",27,33
"43",33,34
"44",31,35
"45",32,36
"46",35,36
"47",36,37
"48",35,38
