"","x"
"1",0.808
"2",0.14
"3",0.31
"4",-0.104
"5",-0.173
"6",-0.004
"7",0
"8",0
"9",6.518
"10",6.195
"11",-0.289
"12",-0.126
"13",6.476
"14",0
"15",2.654
"16",0.422
"17",0.428
"18",0.273
"19",0.427
"20",0
"21",5.233
"22",5.174
"23",7.295
"24",0.101
"25",0.101
"26",0
"27",5.761
"28",5.401
"29",2.715
"30",0.559
"31",0.344
"32",0.123
"33",0.186
"34",2.844
"35",5.072
"36",0.121
"37",0.073
"38",0.293
"39",0.434
"40",0
"41",0
"42",6.499
"43",7.573
"44",6.42
"45",0.045
"46",6.417
"47",5.314
"48",6.027
