"","x"
"1",9.916
"2",9.507
"3",7.046
"4",6.439
"5",10.556
"6",9.393
"7",6.752
"8",0.808
"9",6.123
"10",6.604
"11",0.14
"12",-0.104
"13",11.029
"14",0
"15",6.518
"16",5.939
"17",6.195
"18",6.18
"19",9.327
"20",-0.126
"21",6.476
"22",6.833
"23",2.654
"24",0.422
"25",0.428
"26",0.427
"27",0
"28",5.233
"29",5.174
"30",9.592
"31",7.295
"32",0.101
"33",0.101
"34",5.761
"35",8.533
"36",8.32
"37",5.401
"38",2.715
"39",0.559
"40",0.344
"41",2.844
"42",7.837
"43",5.072
"44",0.121
"45",0
"46",7.815
"47",6.499
"48",7.325
"49",7.573
"50",6.42
"51",6.417
"52",5.314
"53",7.777
"54",6.897
"55",6.988
"56",6.027
