"","V1","V2"
"1",1,2
"2",3,6
"3",3,7
"4",6,8
"5",7,8
"6",6,9
"7",6,11
"8",9,11
"9",5,12
"10",4,13
"11",12,14
"12",1,15
"13",2,15
"14",10,15
"15",7,16
"16",11,17
"17",16,17
"18",12,18
"19",13,18
"20",15,18
"21",12,20
"22",3,21
"23",11,22
"24",17,22
"25",21,22
"26",11,23
"27",19,23
"28",22,23
"29",22,24
"30",16,25
"31",14,26
"32",18,27
"33",20,28
"34",25,29
"35",24,30
"36",23,31
"37",13,32
"38",27,32
"39",28,33
"40",26,34
"41",27,34
"42",28,34
"43",21,35
"44",27,35
"45",29,36
"46",35,36
"47",29,37
"48",30,37
"49",30,38
"50",31,38
"51",21,39
"52",24,39
"53",26,39
"54",35,39
"55",28,40
"56",34,41
"57",39,41
"58",36,42
"59",37,43
"60",42,44
"61",43,44
"62",40,45
"63",41,46
"64",45,47
"65",46,47
"66",32,48
"67",45,48
"68",46,48
"69",44,49
"70",46,50
"71",41,51
"72",48,51
"73",48,52
"74",50,53
"75",51,53
