"","x"
"1",8.427
"2",10.147
"3",8.245
"4",8.2
"5",2.617
"6",10.861
"7",10.59
"8",8.692
"9",10.427
"10",9.839
"11",8.846
"12",10.411
"13",8.499
"14",0.423
"15",8.751
"16",10.978
"17",12.539
"18",8.436
"19",11.129
"20",6.532
"21",11.696
"22",8.87
"23",9.391
"24",0.396
"25",11.754
"26",8.256
"27",11.031
"28",11.755
"29",5.922
"30",11.161
"31",1.946
"32",8.799
"33",8.137
"34",8.122
"35",6.719
"36",8.088
"37",9.656
"38",8.224
"39",7.161
"40",5.894
"41",9.609
"42",9.697
"43",1.348
"44",8.184
"45",6.901
"46",10.011
"47",5.463
"48",9.413
"49",10.133
"50",9.389
"51",2.279
"52",9.806
