"","x"
"1",13.459
"2",13.628
"3",10.969
"4",13.985
"5",11.65
"6",11.383
"7",8.245
"8",13.706
"9",12.108
"10",11.832
"11",8.308
"12",13.811
"13",8.2
"14",13.246
"15",10.59
"16",8.692
"17",13.478
"18",12.217
"19",13.346
"20",10.427
"21",9.839
"22",1.413
"23",8.499
"24",13.761
"25",13.359
"26",11.476
"27",13.832
"28",8.751
"29",10.978
"30",12.539
"31",12.206
"32",11.129
"33",11.696
"34",11.457
"35",8.87
"36",9.391
"37",11.592
"38",11.031
"39",11.755
"40",11.161
"41",8.799
"42",8.137
"43",9.656
"44",9.609
"45",9.697
"46",10.133
"47",9.389
