"","x"
"1",18.864
"2",19.503
"3",18.815
"4",19.243
"5",20.377
"6",18.611
"7",19.965
"8",20.394
"9",19.738
"10",19.576
"11",18.179
"12",19.76
"13",18.715
"14",19.846
"15",19.645
"16",21.713
"17",19.666
"18",17.67
"19",19.952
"20",20.81
"21",22.023
"22",20.73
"23",17.57
"24",17.621
"25",18.309
"26",20.929
"27",21.459
"28",19.134
"29",21.377
"30",17.679
"31",16.779
"32",19.401
"33",18.834
"34",19.671
"35",18.137
"36",19.519
"37",20.193
"38",18.422
"39",11.221
"40",19.78
"41",18.01
"42",17.378
"43",17.518
"44",19.024
"45",19.969
"46",18.916
"47",19.07
"48",20.898
"49",19.006
"50",17.449
"51",19.927
"52",18.383
"53",19.188
"54",20.362
"55",17.666
"56",14.448
"57",17.722
