"","x"
"1",18.815
"2",20.394
"3",19.738
"4",19.576
"5",18.179
"6",19.76
"7",19.846
"8",21.713
"9",19.666
"10",17.67
"11",19.952
"12",20.81
"13",20.73
"14",17.57
"15",17.621
"16",18.309
"17",20.929
"18",21.459
"19",19.134
"20",21.377
"21",17.679
"22",16.779
"23",19.401
"24",18.834
"25",18.137
"26",19.519
"27",20.193
"28",18.422
"29",19.78
"30",22.112
"31",18.01
"32",10.31
"33",17.378
"34",17.518
"35",19.024
"36",17.246
"37",19.969
"38",18.916
"39",19.07
"40",20.898
"41",19.006
"42",17.449
"43",19.927
"44",18.383
"45",19.188
"46",20.362
"47",20.526
"48",17.666
"49",20.464
"50",14.448
"51",17.722
