"","x"
"1",18.864
"2",19.503
"3",18.815
"4",19.243
"5",20.377
"6",18.611
"7",19.965
"8",20.394
"9",19.738
"10",19.576
"11",18.179
"12",19.76
"13",18.715
"14",19.846
"15",19.645
"16",21.713
"17",19.666
"18",20.464
"19",19.952
"20",20.81
"21",22.023
"22",20.73
"23",17.57
"24",17.621
"25",18.309
"26",20.929
"27",21.459
"28",19.134
"29",19.384
"30",21.377
"31",17.679
"32",16.779
"33",19.401
"34",18.834
"35",19.671
"36",22.035
"37",18.137
"38",19.519
"39",20.193
"40",18.422
"41",19.78
"42",18.01
"43",17.378
"44",17.518
"45",19.024
"46",18.916
"47",19.07
"48",19.006
"49",19.927
"50",19.188
"51",17.666
