"","x"
"1",19.503
"2",19.243
"3",20.377
"4",20.438
"5",16.265
"6",15.994
"7",18.611
"8",20.264
"9",19.965
"10",20.394
"11",19.738
"12",16.483
"13",19.576
"14",18.179
"15",20.569
"16",19.76
"17",19.846
"18",21.713
"19",19.666
"20",20.464
"21",17.67
"22",19.952
"23",20.81
"24",22.023
"25",20.73
"26",17.57
"27",17.621
"28",18.309
"29",20.929
"30",21.846
"31",21.459
"32",21.377
"33",17.679
"34",16.779
"35",19.401
"36",18.834
"37",22.035
"38",18.137
"39",19.519
"40",20.193
"41",18.422
"42",19.78
"43",22.112
"44",18.01
"45",17.378
"46",19.024
"47",19.969
"48",18.916
"49",19.006
"50",19.927
"51",18.383
"52",19.188
