"","x"
"1",16.422
"2",18.815
"3",20.377
"4",16.265
"5",15.994
"6",18.611
"7",19.965
"8",20.394
"9",16.483
"10",19.576
"11",18.179
"12",21.713
"13",19.666
"14",17.67
"15",20.81
"16",22.023
"17",20.73
"18",17.57
"19",17.621
"20",18.309
"21",20.929
"22",21.459
"23",19.134
"24",21.377
"25",17.679
"26",16.779
"27",19.401
"28",18.834
"29",18.137
"30",19.519
"31",20.193
"32",18.422
"33",11.221
"34",19.78
"35",18.01
"36",10.31
"37",17.378
"38",17.518
"39",19.024
"40",19.969
"41",18.916
"42",19.006
"43",19.927
"44",18.383
"45",19.188
