"","x"
"1",18.864
"2",19.451
"3",18.815
"4",19.243
"5",15.994
"6",18.134
"7",20.394
"8",19.738
"9",19.576
"10",18.179
"11",19.76
"12",18.715
"13",19.846
"14",19.645
"15",21.713
"16",19.666
"17",17.67
"18",19.952
"19",20.81
"20",20.73
"21",17.57
"22",17.621
"23",18.309
"24",21.459
"25",19.134
"26",19.384
"27",21.377
"28",17.679
"29",16.779
"30",19.401
"31",18.834
"32",19.671
"33",18.137
"34",19.519
"35",20.193
"36",18.422
"37",11.221
"38",19.78
"39",18.01
"40",10.31
"41",17.378
"42",17.518
"43",19.024
"44",17.246
"45",18.916
"46",19.07
"47",19.006
"48",17.449
"49",19.927
"50",19.188
"51",17.666
