"","x"
"1",16.178
"2",15.837
"3",20.835
"4",21.593
"5",14.149
"6",14.207
"7",16.025
"8",20.942
"9",24.761
"10",21.751
"11",14.053
"12",18.489
"13",15.906
"14",13.706
"15",24.126
"16",26.825
"17",22.506
"18",25.494
"19",22.396
"20",13.113
"21",25.691
"22",24.978
"23",23.732
"24",19.901
"25",13.598
"26",24.879
"27",25.148
"28",22.634
"29",24.822
"30",27.178
"31",23.904
"32",24.485
"33",25.795
"34",25.229
"35",19.322
"36",16.627
"37",17.068
"38",22.153
"39",20.654
"40",22.265
"41",22.206
"42",16.973
"43",24.355
