"","V1","V2"
"1",1,2
"2",2,4
"3",3,5
"4",4,6
"5",3,7
"6",3,8
"7",4,8
"8",9,10
"9",2,11
"10",2,12
"11",9,12
"12",11,13
"13",4,14
"14",10,15
"15",12,16
"16",15,17
"17",7,18
"18",18,19
"19",18,21
"20",11,22
"21",16,22
"22",12,23
"23",16,23
"24",11,24
"25",13,24
"26",8,25
"27",14,26
"28",24,27
"29",26,27
"30",22,28
"31",23,29
"32",25,29
"33",18,30
"34",20,30
"35",25,31
"36",27,31
"37",29,31
"38",17,32
"39",30,32
"40",19,33
"41",29,33
"42",32,33
"43",19,34
"44",25,34
"45",34,35
"46",33,36
"47",35,36
