"","weight"
"1",1.86002688165931
"2",1.91010470910941
"3",1.88002659558663
"4",0.639999999820973
"5",0.639999999820973
"6",0.641248782343176
"7",1.62640708325977
"8",1.39517024042332
"9",1.62634559703968
"10",1.34461890530937
"11",1.63343196947115
"12",1.4035668844889
"13",1.01592322566415
"14",1.80421728198867
"15",1.0159232257054
"16",1.7448495639419
"17",1.05309069002988
"18",1.77867928546631
"19",1.03619496236923
"20",1.2570647156094
"21",1.07377837505645
"22",1.07298648581333
"23",1.87024062625595
"24",1.06470653198423
"25",1.52944467064146
"26",1.12940147043474
"27",1.48121571682908
"28",1.0857716151758
"29",1.6926476300035
"30",1.4222362666351
"31",1.37905764922952
