"","x"
"1",1.037
"2",8.53
"3",12.189
"4",3.264
"5",7.701
"6",1.973
"7",6.793
"8",14.148
"9",7.941
"10",5.628
"11",9.153
"12",14.169
"13",6.119
"14",8.711
"15",5.876
"16",8.541
"17",13.094
"18",-0.301
"19",-0.278
"20",1.473
"21",10.978
"22",6.251
"23",13.621
"24",0.149
"25",0.857
"26",6.385
"27",1.654
"28",1.188
"29",0
"30",0
"31",6.416
"32",1.157
"33",0
"34",6.253
"35",2.283
"36",0.835
"37",2.405
"38",0.863
"39",0.566
"40",0.572
"41",13.718
"42",2.812
"43",11.59
"44",15.935
"45",12.775
"46",15.413
"47",12.058
"48",12.338
"49",14.086
"50",9.199
"51",13.605
"52",0.44
"53",11.27
"54",10.937
