"","V1","V2"
"1",1,2
"2",1,3
"3",2,3
"4",2,4
"5",3,5
"6",6,8
"7",7,10
"8",8,10
"9",6,11
"10",8,11
"11",5,12
"12",2,13
"13",12,13
"14",10,15
"15",16,17
"16",17,18
"17",13,19
"18",18,19
"19",10,20
"20",11,20
"21",18,20
"22",13,21
"23",15,22
"24",16,22
"25",17,22
"26",19,24
"27",20,25
"28",9,26
"29",14,26
"30",18,26
"31",23,26
"32",21,27
"33",20,28
"34",24,28
"35",17,29
"36",22,30
"37",25,30
"38",18,31
"39",25,31
"40",28,31
"41",30,32
"42",31,32
"43",12,33
"44",9,34
"45",26,34
"46",31,35
"47",32,36
"48",35,36
"49",35,37
