"","x"
"1",1.037
"2",8.53
"3",12.189
"4",3.264
"5",7.701
"6",0.036
"7",1.973
"8",6.793
"9",14.148
"10",7.941
"11",5.628
"12",9.153
"13",14.169
"14",6.119
"15",8.711
"16",5.876
"17",8.541
"18",13.094
"19",-0.301
"20",-0.278
"21",1.473
"22",10.978
"23",6.251
"24",13.621
"25",0.149
"26",0.857
"27",6.385
"28",1.654
"29",1.188
"30",0
"31",0
"32",6.416
"33",1.157
"34",0
"35",6.253
"36",2.283
"37",0.835
"38",2.405
"39",14.902
"40",0.863
"41",0.566
"42",0.572
"43",13.718
"44",2.812
"45",11.59
"46",12.775
"47",15.413
"48",12.058
"49",12.338
"50",9.199
"51",13.605
"52",0.44
"53",11.27
"54",10.937
