"","V1","V2"
"1",1,2
"2",2,6
"3",3,7
"4",4,7
"5",5,8
"6",7,9
"7",2,11
"8",5,11
"9",2,12
"10",7,12
"11",10,13
"12",11,13
"13",12,14
"14",6,15
"15",14,16
"16",15,17
"17",16,17
"18",11,18
"19",14,18
"20",16,18
"21",17,18
"22",13,19
"23",13,21
"24",18,22
"25",17,24
"26",21,25
"27",22,25
"28",23,25
"29",16,26
"30",20,27
"31",20,28
"32",27,28
"33",25,29
"34",22,30
"35",24,30
"36",22,31
"37",26,31
"38",30,31
"39",24,32
"40",28,33
"41",26,34
"42",27,34
"43",28,34
"44",27,35
"45",30,36
"46",31,36
"47",36,37
"48",36,38
