"","x"
"1",8.252
"2",3.809
"3",4.033
"4",7.455
"5",5.823
"6",2.13
"7",3.178
"8",14.264
"9",14.488
"10",9.058
"11",14.174
"12",10.794
"13",5.045
"14",15.4
"15",15.073
"16",5.715
"17",14.731
"18",14.12
"19",10.502
"20",8.589
"21",2.773
"22",10.422
"23",1.4
"24",1.533
"25",6.066
"26",13.682
"27",12.359
"28",6.082
"29",7.66
"30",11.48
"31",14.021
"32",12.098
"33",12.09
"34",14.572
"35",13.453
"36",9.783
"37",4.898
"38",1.348
"39",6.681
"40",1.162
"41",1.889
"42",2.977
"43",14.115
"44",6.27
"45",2.064
