"","V1","V2"
"1",1,2
"2",1,7
"3",2,3
"4",2,15
"5",3,15
"6",4,20
"7",5,8
"8",6,8
"9",7,9
"10",7,19
"11",8,9
"12",8,13
"13",8,14
"14",9,30
"15",10,15
"16",11,16
"17",12,16
"18",14,17
"19",15,25
"20",15,28
"21",16,21
"22",16,26
"23",17,27
"24",18,22
"25",19,22
"26",19,29
"27",19,38
"28",19,39
"29",20,24
"30",20,39
"31",20,44
"32",22,27
"33",23,24
"34",23,40
"35",24,25
"36",24,42
"37",25,28
"38",25,29
"39",25,39
"40",26,30
"41",26,31
"42",27,34
"43",28,29
"44",28,41
"45",29,30
"46",29,38
"47",29,41
"48",30,38
"49",31,32
"50",32,35
"51",33,34
"52",33,36
"53",33,38
"54",35,36
"55",35,37
"56",36,45
"57",37,45
"58",39,44
"59",39,46
"60",40,42
"61",40,46
"62",41,46
"63",42,43
"64",43,44
