"","x"
"1",8.252
"2",3.809
"3",15.243
"4",14.053
"5",2.655
"6",7.455
"7",5.823
"8",3.178
"9",14.264
"10",14.488
"11",15.415
"12",14.166
"13",9.058
"14",14.174
"15",15.361
"16",10.794
"17",5.045
"18",15.4
"19",15.073
"20",5.715
"21",14.731
"22",15.493
"23",14.12
"24",15.365
"25",10.502
"26",8.589
"27",2.773
"28",10.422
"29",1.533
"30",6.066
"31",13.682
"32",12.359
"33",6.082
"34",7.66
"35",11.48
"36",14.021
"37",12.098
"38",12.09
"39",13.453
"40",9.783
"41",4.898
"42",1.348
"43",6.681
"44",1.889
"45",2.977
"46",6.27
