"","x"
"1",17.103
"2",22.755
"3",18.976
"4",22.48
"5",19.126
"6",18.672
"7",24.377
"8",16.787
"9",19.543
"10",22.525
"11",23.87
"12",18.905
"13",17.452
"14",19.764
"15",20.94
"16",23.863
"17",21.275
"18",17.998
"19",20.946
"20",20.021
"21",20.143
"22",19.816
"23",23.615
"24",21.39
"25",20.67
"26",20.577
"27",19.493
"28",19.786
"29",19.551
"30",20.012
"31",18.068
"32",22.162
"33",17.011
"34",18.608
"35",21.74
"36",21.554
"37",19.024
"38",20.592
"39",22.077
"40",18.913
"41",18.699
"42",19.058
"43",19.76
"44",22.66
