"","V1","V2"
"1",3,6
"2",1,8
"3",4,8
"4",9,10
"5",1,11
"6",7,11
"7",2,12
"8",8,13
"9",11,13
"10",12,13
"11",6,14
"12",10,15
"13",12,16
"14",15,16
"15",5,18
"16",17,18
"17",13,19
"18",10,20
"19",11,20
"20",18,20
"21",6,21
"22",19,21
"23",14,22
"24",21,22
"25",12,23
"26",14,23
"27",22,24
"28",16,25
"29",17,26
"30",24,27
"31",21,28
"32",24,29
"33",27,29
"34",19,30
"35",28,30
"36",29,31
"37",18,32
"38",26,32
"39",27,33
"40",20,34
"41",30,34
"42",29,35
"43",31,35
"44",28,36
"45",33,36
"46",35,36
"47",25,37
"48",32,38
"49",34,38
"50",37,38
"51",32,39
