"","x"
"1",9.737
"2",3.142
"3",12.405
"4",2.66
"5",4.99
"6",12.066
"7",12.812
"8",3.404
"9",11.058
"10",12.949
"11",14.471
"12",9.981
"13",11.891
"14",2.221
"15",12.818
"16",2.815
"17",7.966
"18",6.194
"19",7.293
"20",2.095
"21",12.53
"22",7.41
"23",4.848
"24",8.152
"25",7.603
"26",0.323
"27",6.526
"28",7.939
"29",3.946
"30",9.312
"31",12.58
"32",7.62
"33",8.706
"34",5.655
"35",3.584
"36",7.053
"37",12.569
"38",8.753
"39",8.371
"40",8.862
"41",6.935
"42",8.488
"43",11.991
"44",6.416
"45",9.738
"46",9.55
"47",8.282
"48",10.372
"49",3.264
"50",3.287
"51",9.696
