"","V1","V2"
"1",1,2
"2",2,3
"3",3,4
"4",4,6
"5",3,7
"6",4,7
"7",5,7
"8",2,10
"9",3,10
"10",9,10
"11",7,11
"12",8,12
"13",5,13
"14",9,15
"15",14,16
"16",5,17
"17",10,17
"18",16,17
"19",14,18
"20",12,19
"21",6,20
"22",10,20
"23",13,21
"24",13,22
"25",14,22
"26",17,22
"27",16,23
"28",18,23
"29",15,24
"30",17,24
"31",19,24
"32",8,25
"33",12,25
"34",23,25
"35",23,26
"36",26,27
"37",22,28
"38",11,29
"39",20,29
"40",28,29
"41",12,31
"42",25,32
"43",30,32
"44",31,32
"45",26,33
"46",27,33
"47",26,34
"48",28,34
"49",26,35
"50",33,35
"51",17,36
"52",30,36
"53",34,36
"54",31,37
"55",31,38
"56",32,39
"57",37,39
"58",35,40
"59",15,41
"60",20,41
"61",36,42
"62",28,43
"63",29,43
"64",41,44
"65",42,44
"66",42,45
"67",43,45
