"","V1","V2"
"1",1,3
"2",3,4
"3",2,6
"4",4,6
"5",3,7
"6",4,7
"7",5,7
"8",1,10
"9",3,10
"10",9,10
"11",7,11
"12",5,13
"13",9,15
"14",14,16
"15",5,17
"16",10,17
"17",16,17
"18",8,18
"19",14,18
"20",6,20
"21",10,20
"22",11,21
"23",12,21
"24",12,22
"25",13,22
"26",13,23
"27",14,23
"28",17,23
"29",16,24
"30",18,24
"31",15,25
"32",17,25
"33",19,25
"34",24,26
"35",24,27
"36",27,28
"37",23,29
"38",11,30
"39",20,30
"40",29,30
"41",26,32
"42",31,32
"43",27,33
"44",28,33
"45",27,34
"46",29,34
"47",27,35
"48",33,35
"49",17,36
"50",31,36
"51",34,36
"52",35,37
"53",15,38
"54",20,38
"55",36,39
"56",29,40
"57",30,40
"58",38,41
"59",39,41
"60",39,42
"61",40,42
