"","x"
"1",3.64
"2",3.733
"3",3.56
"4",-0.091
"5",-0.006
"6",-0.035
"7",3.092
"8",-0.03
"9",3.373
"10",-0.06
"11",3.779
"12",-0.116
"13",3.696
"14",-0.092
"15",-0.01
"16",-0.008
"17",-0.091
"18",3.986
"19",3.667
"20",0
"21",0
"22",0
"23",4.629
"24",3.766
"25",0
"26",0
"27",0
"28",5.246
"29",5.285
"30",4.395
"31",4.866
"32",0.078
"33",-0.152
"34",0.098
"35",0.727
"36",0.447
"37",0.317
"38",0.37
"39",0.309
"40",5.481
"41",5.412
"42",5.237
"43",4.973
"44",0.002
"45",3.907
"46",0.572
"47",0.797
"48",1.794
"49",0.542
"50",0.588
"51",0.243
"52",0
"53",5.481
"54",0
"55",5.185
"56",5.713
"57",4.57
"58",0
"59",0
"60",0
