"","V1","V2"
"1",1,2
"2",2,3
"3",2,15
"4",3,4
"5",4,8
"6",5,8
"7",5,9
"8",5,14
"9",6,11
"10",7,11
"11",7,27
"12",8,17
"13",9,10
"14",10,22
"15",10,25
"16",11,13
"17",11,14
"18",12,16
"19",13,21
"20",14,15
"21",14,17
"22",14,31
"23",15,23
"24",16,19
"25",16,24
"26",16,25
"27",17,18
"28",17,23
"29",17,24
"30",18,29
"31",19,38
"32",20,26
"33",21,26
"34",22,27
"35",22,43
"36",23,30
"37",23,36
"38",24,25
"39",24,29
"40",24,35
"41",25,28
"42",25,31
"43",26,37
"44",28,38
"45",28,43
"46",29,33
"47",30,31
"48",30,34
"49",30,42
"50",31,43
"51",32,39
"52",32,42
"53",33,36
"54",33,41
"55",34,37
"56",36,42
"57",40,43
"58",40,44
