"","V1","V2"
"1",1,6
"2",2,4
"3",3,13
"4",3,18
"5",4,5
"6",5,12
"7",5,13
"8",6,8
"9",6,21
"10",7,15
"11",8,9
"12",9,14
"13",10,14
"14",10,15
"15",10,20
"16",11,12
"17",12,17
"18",13,17
"19",13,18
"20",13,36
"21",14,24
"22",15,16
"23",16,29
"24",16,34
"25",17,19
"26",17,20
"27",18,22
"28",18,30
"29",19,27
"30",20,21
"31",20,24
"32",20,42
"33",21,32
"34",22,31
"35",23,33
"36",23,34
"37",24,25
"38",24,32
"39",24,33
"40",25,40
"41",26,35
"42",27,28
"43",27,35
"44",28,38
"45",29,36
"46",29,50
"47",30,36
"48",30,37
"49",31,37
"50",32,41
"51",32,45
"52",33,34
"53",33,40
"54",33,44
"55",34,39
"56",34,42
"57",35,46
"58",36,38
"59",38,47
"60",39,50
"61",41,42
"62",41,43
"63",41,49
"64",42,50
"65",43,46
"66",45,49
"67",48,50
