"","x"
"1",17.926
"2",20.703
"3",21.002
"4",20.977
"5",17.243
"6",20.914
"7",19.447
"8",21.083
"9",19.854
"10",17.51
"11",15.153
"12",17.491
"13",20.546
"14",18.82
"15",16.387
"16",18.597
"17",20.937
"18",17.973
"19",16.502
"20",16.441
"21",20.264
"22",22.284
"23",20.41
"24",18.754
"25",20.891
"26",20.315
"27",22.709
"28",19.37
"29",19.24
"30",15.888
"31",14.896
"32",19.963
"33",22.144
"34",22.293
"35",24.296
"36",19.171
"37",23.827
"38",18.133
"39",20.39
"40",22.998
"41",24.149
"42",17.92
"43",23.253
"44",21.504
"45",18.344
"46",19.766
"47",20.837
"48",19.274
"49",21.256
"50",19.461
"51",20.876
"52",23.683
"53",22.173
"54",20.871
"55",20.555
"56",23.275
"57",22.909
"58",21.703
"59",21.725
"60",19.289
