"","x"
"1",11.338
"2",10.831
"3",14.138
"4",13.575
"5",10.9
"6",14.879
"7",14.161
"8",14.328
"9",14.559
"10",15.117
"11",14.722
"12",10.93
"13",14.906
"14",16.276
"15",9.006
"16",10.983
"17",12.322
"18",14.827
"19",14.224
"20",12.938
"21",16.399
"22",13.135
"23",15.75
"24",11.202
"25",12.197
"26",15.779
"27",12.83
"28",12.728
"29",12.252
"30",18.371
"31",12.438
"32",17.25
"33",11.872
"34",13.232
"35",12.434
"36",17.604
"37",14.503
"38",11.685
"39",16.38
"40",12.274
"41",17.281
"42",12.584
"43",18.269
"44",12.284
"45",14.547
"46",16.871
"47",15.202
"48",14.783
