"","x"
"1",15.178
"2",15.362
"3",8.986
"4",17.967
"5",18.348
"6",14.627
"7",19.076
"8",14.671
"9",7.217
"10",11.202
"11",17.744
"12",20.467
"13",4.474
"14",8.162
"15",18.018
"16",12.28
"17",1.057
"18",18.627
"19",20.158
"20",20.565
"21",19.812
"22",19.344
"23",18.081
"24",4.359
"25",8.598
"26",9.057
"27",17.124
"28",14.97
"29",20.689
"30",19.466
"31",8.753
"32",20.389
"33",20.708
"34",21.932
"35",21.415
"36",19.55
"37",3.539
"38",16.697
"39",10.14
"40",17.92
"41",18.242
"42",16.424
"43",20.471
"44",16.374
