"","V1","V2"
"1",1,4
"2",2,6
"3",4,8
"4",7,8
"5",6,10
"6",9,10
"7",8,11
"8",10,11
"9",3,12
"10",5,12
"11",6,12
"12",7,13
"13",9,15
"14",11,16
"15",10,17
"16",16,17
"17",9,18
"18",17,19
"19",16,20
"20",13,21
"21",6,22
"22",18,22
"23",18,23
"24",22,23
"25",19,24
"26",20,24
"27",20,25
"28",21,25
"29",23,26
"30",24,26
"31",21,27
"32",12,28
"33",17,28
"34",14,29
"35",28,29
"36",26,30
"37",29,31
"38",30,32
"39",28,33
"40",25,34
"41",32,34
"42",33,34
"43",22,35
"44",33,35
"45",29,36
"46",32,37
"47",34,37
"48",34,38
