"","weight"
"1",1.69119750472038
"2",1.84918062928932
"3",1.87617802937942
"4",1.9988199012808
"5",1.70976635828386
"6",1.61669248796067
"7",0.747575414401427
"8",2.12190692558549
"9",4.43685981287534
"10",1.71100116906387
"11",1.36141103334585
"12",0.679252530394212
"13",1.10922901137413
"14",1.36994926874051
"15",0.826958887105127
"16",1.24891312777438
"17",1.16313197875648
"18",0.141774468802358
"19",3.41054555760199
"20",1.75209845607335
"21",0.390199948907487
"22",0.428019858670747
"23",1.25143917132809
"24",0.42873768211048
"25",1.56218564842228
"26",0.433271277741728
