"","weight"
"1",1.43960272289089
"2",1.74140404254808
"3",1.96693772143306
"4",2.98245284962475
"5",0.60799342162248
"6",0.740534806905669
"7",0.746549395887087
"8",2.64291034293393
"9",2.23293618377719
"10",1.18371694217309
"11",1.64513592154538
"12",2.86100262145719
"13",2.34230249926909
"14",1.9365487343261
"15",2.26372723599524
"16",2.56883767492937
"17",1.62958767709851
"18",4.78563433624661
"19",1.44763565853696
"20",2.45673899354188
"21",0.693486265543236
"22",1.50083310195938
"23",0.953608410168221
"24",2.19101177544953
"25",2.82538068273782
"26",1.433108509737
"27",0.471978813262681
"28",1.48155958373709
"29",1.06189688765192
"30",4.97051556676998
"31",2.96108493647747
"32",0.476566889507258
"33",1.07093417171773
"34",1.08328546611481
"35",1.08461974915464
"36",1.58028478445602
"37",1.98812097235748
"38",3.14352945903189
"39",1.60958659339308
"40",1.74631068251358
"41",1.0478263216889
"42",3.1530721525708
"43",0.737167552163514
"44",0.82356784774631
"45",0.427055031657601
