"","V1","V2"
"1",1,7
"2",2,7
"3",3,8
"4",4,8
"5",1,9
"6",7,10
"7",8,10
"8",5,11
"9",6,11
"10",9,13
"11",10,15
"12",14,15
"13",11,16
"14",13,17
"15",10,18
"16",17,18
"17",11,20
"18",12,21
"19",15,22
"20",20,22
"21",14,23
"22",15,23
"23",17,24
"24",18,25
"25",24,25
"26",19,26
"27",20,26
"28",21,27
"29",13,28
"30",21,28
"31",18,29
"32",26,29
"33",28,30
"34",29,30
"35",29,31
"36",28,34
"37",30,34
"38",33,34
"39",31,36
"40",32,36
"41",32,37
"42",30,38
"43",35,38
"44",31,39
"45",34,39
"46",35,39
"47",33,40
"48",34,41
