""
"1",30,10.034,6.39787603305785,2.19573940961734,0.3,6.089,7.391,8.547,9.087,3.11103075116753,-0.348501106530129,1.595,7.47555339805825,1.72595752184656,0.851239669421488,1
"2",30,9.29,6.64722105263158,2.14948538063048,0.538461538461538,6.845,7.651,8.107,8.59,5.08200489144252,-1.51750883492252,2.136,7.55359036144579,1.17992008861436,0.873684210526316,1
"3",30,8.756,4.36414516129032,2.7541957406936,0.384615384615385,0.502,6.028,7.648,8.08,1.64288661221799,0.518007048094817,2.15,7.09805405405405,1.27334659561038,0.596774193548387,1
"4",30,10.556,5.42801470588235,1.90447563537848,0.142857142857143,4.948,6.34,7.423,8.018,3.67782767538231,0.768735407894328,3.269,6.68558181818182,1.43552022691619,0.808823529411765,1
"5",30,11.029,5.85395918367347,2.30342987753845,0.333333333333333,4.928,6.606,7.915,8.761,2.94938977243932,0.0176868438563482,1.489,6.95896341463414,1.84941201496966,0.836734693877551,1
"6",30,9.205,4.98381481481482,2.34409742024226,0.473684210526316,2.966,5.616,7.142,8.186,2.31689903842336,0.0778687706708785,1.622,6.14693846153846,1.83937989616171,0.802469135802469,1
"7",30,15.803,11.0392321428571,3.54145465664311,0,7.284,11.912,15.04,15.374,1.6115780211994,-0.167951497806233,4.643,11.2399454545455,3.56835068976101,0.982142857142857,1
"8",30,15.849,8.00824603174603,3.31020364428321,0.230769230769231,6.081,7.616,10.753,14.197,3.21030535680821,0.969445212681048,1.517,8.693,3.31158827518576,0.920634920634921,1
"9",30,15.631,4.4087619047619,3.35295639762816,0.511111111111111,0.633,5.428,7.099,7.835,4.70254972416308,1.3706460880561,1.396,6.98203125,2.77292030445899,0.60952380952381,1
"10",30,9.047,4.73105882352941,2.11226830822112,0.0769230769230769,0.467,6.081,7.31,8.122,2.33413724119884,1.18134142729491,1.787,6.58234426229508,1.57476293332516,0.717647058823529,1
"11",30,16.355,7.84277477477477,4.32427716329371,0.208333333333333,3.669,7.205,13.66,14.473,2.08977194032867,0.762349743285556,1.433,9.75626966292135,4.15454551929692,0.801801801801802,1
"12",30,9.444,4.2594125,2.62076658574247,0.242424242424242,0.448,5.806,7.428,8.188,2.00099203690979,0.964624106735118,1.783,6.87163265306123,1.65208738789596,0.6125,1
"13",30,7.97,5.08901818181818,1.52349210540692,0,3.919,6.23,6.893,7.401,1.85682605900297,0.903626120374803,2.803,5.95523404255319,1.39930119536062,0.854545454545454,1
"14",30,9.844,5.14821126760563,2.25435749468464,0.0909090909090909,0.437,6.5,9.844,8.677,2.42053031029449,1.01882881735647,3.652,7.28482,1.33121036976559,0.704225352112676,1
"15",30,10.764,4.57664705882353,2.9107360893245,0.294117647058824,0.439,6.693,7.892,8.686,1.86571278434515,0.726688104387004,4.609,7.73897101449275,1.11698421405211,0.579831932773109,1
"16",30,10.045,5.41848484848485,2.2457261832054,0.235294117647059,4.169,6.66,7.615,8.925,2.93752170357171,0.403270640743182,4.169,7.10294,1.38296036229296,0.757575757575758,1
"17",30,12.02,6.58137272727273,3.19600735740153,0.413793103448276,1.402,8.102,9.691,10.757,2.17376289507781,-0.0263886206804196,1.402,8.62539759036145,2.17948607132876,0.754545454545455,1
"18",30,9.564,4.78160869565218,2.4043318297186,0.1,1.136,5.668,7.815,8.808,2.27637106462768,1.15494802653749,1.797,6.44696078431373,2.183398479076,0.739130434782609,1
"19",30,10.336,5.61083720930233,2.20826842469337,0.285714285714286,3.176,6.496,7.444,9.037,2.26292892921396,0.398201157073884,1.598,6.33192105263158,2.18005955125486,0.883720930232558,1
"20",30,8.158,5.34507569721116,0.804265332717594,0,4.827,5.303,5.959,6.26,4.81602121045919,0.490833424524845,2.256,5.366456,0.805593901541468,0.99601593625498,1
"21",30,7.749,5.190375,1.34110681075032,0.125,5.007,5.912,6.405,7.191,4.297519145209,0.162072976461274,3.944,5.92095918367347,1.03163981438904,0.875,1
"22",30,7.306,4.1970652173913,1.75149698639967,0.470588235294118,2.431,5.046,5.712,6.702,1.93689461097134,0.168869763204115,1.529,4.77675,1.63356291893719,0.869565217391304,1
"23",30,7.525,3.73602941176471,1.96072049498023,0.529411764705882,2.085,3.658,5.824,6.806,2.0232314501755,0.471807580757241,1.569,4.54658181818182,1.74579249425487,0.808823529411765,1
"24",30,8.142,4.12762295081967,1.32108967211823,0.571428571428571,3.567,4.2,5.209,5.68,3.97703695502714,-0.167252246475749,1.488,4.49281081081081,1.0873180893917,0.909836065573771,1
"25",30,8.367,5.98919230769231,1.09892278745347,0,5.185,5.907,7.263,7.766,2.27151136829389,0.717979005958876,3.747,6.10662745098039,1.10345694350513,0.980769230769231,1
"26",30,7.08,4.70901960784314,1.65125906745348,0.666666666666667,3.779,5.371,6.097,6.329,3.45134571750871,-0.964177294894743,1.794,5.31607865168539,1.08913234049277,0.872549019607843,1
"27",30,10.294,6.29933043478261,1.49057656171909,0.5,5.263,6.182,7.438,8.081,4.02521461480384,-0.296030612849818,2.547,6.34820175438596,1.40156456937267,0.991304347826087,1
"28",30,8.603,6.3931512605042,1.26542601227026,0,6.034,6.697,7.53,7.832,5.10521624148307,-1.12137985643151,2.323,6.61552173913044,1.26791430024623,0.966386554621849,1
"29",30,7.145,4.95526470588235,1.47430397602376,0.5,4.509,5.408,6.091,6.733,4.03219222390261,-0.933950303870112,1.963,5.39775806451613,1.150568066189,0.911764705882353,1
"30",30,8.153,6.14240740740741,1.13446853216831,0,5.475,6.249,7.19,7.74,2.32893926917436,-0.00867095139839402,3.635,6.29791139240506,1.13821255720598,0.975308641975309,1
"31",30,8.189,5.26920987654321,1.53603491753971,0.666666666666667,4.248,5.052,6.688,7.343,3.3121376018714,-0.319123927229708,2.064,5.3843164556962,1.36980378104745,0.975308641975309,1
"32",30,7.877,5.08387640449438,1.13588887832494,0.125,4.647,5.242,6.164,6.55,5.31203649577489,0.26467857174779,3.275,5.51167073170732,0.978762963963501,0.921348314606742,1
