"","V1","V2"
"1",1,2
"2",1,3
"3",2,5
"4",2,6
"5",3,5
"6",4,12
"7",5,7
"8",5,15
"9",7,10
"10",8,10
"11",8,14
"12",9,12
"13",10,15
"14",10,21
"15",11,16
"16",12,13
"17",12,17
"18",13,18
"19",14,19
"20",14,21
"21",15,22
"22",15,24
"23",15,30
"24",16,20
"25",16,22
"26",17,19
"27",17,26
"28",17,27
"29",18,26
"30",19,30
"31",20,25
"32",21,24
"33",23,24
"34",23,33
"35",24,30
"36",24,35
"37",25,31
"38",26,29
"39",26,37
"40",27,28
"41",28,37
"42",30,38
"43",30,39
"44",30,43
"45",31,36
"46",31,38
"47",32,33
"48",32,35
"49",32,41
"50",33,34
"51",33,40
"52",34,41
"53",35,39
"54",36,39
"55",37,46
"56",38,47
"57",39,42
"58",42,48
"59",42,50
"60",43,47
"61",43,48
"62",43,51
"63",44,46
"64",45,46
"65",46,51
"66",49,50
