"","x"
"1",7.788
"2",7.104
"3",2.233
"4",7.205
"5",0.851
"6",6.384
"7",7.634
"8",0
"9",0
"10",7.483
"11",7.998
"12",7.061
"13",8.818
"14",7.709
"15",0.067
"16",0.73
"17",0
"18",6.361
"19",7.956
"20",7.611
"21",0.672
"22",0
"23",7.805
"24",8.237
"25",6.735
"26",6.404
"27",6.901
"28",8.055
"29",3.754
"30",7.915
"31",0.636
"32",7.258
"33",9.094
"34",7.064
"35",0.646
"36",0
"37",7.935
"38",8.033
"39",7.431
"40",8.352
"41",7.646
"42",0
"43",8.128
"44",7.822
"45",7.686
"46",0.555
"47",2.136
"48",0.018
"49",7.499
"50",0
