"","V1","V2"
"1",3,5
"2",2,6
"3",1,7
"4",5,8
"5",6,8
"6",6,9
"7",7,9
"8",7,10
"9",10,11
"10",9,12
"11",8,13
"12",11,14
"13",11,15
"14",12,15
"15",4,16
"16",12,17
"17",13,17
"18",13,18
"19",16,19
"20",16,20
"21",12,21
"22",15,21
"23",17,21
"24",19,21
"25",11,22
"26",15,22
"27",14,23
"28",22,23
"29",22,24
"30",17,25
"31",25,26
"32",21,27
"33",24,27
"34",25,27
"35",24,28
"36",28,29
"37",25,30
"38",26,30
"39",27,31
"40",29,31
"41",30,32
"42",30,33
"43",31,33
"44",32,34
"45",32,35
"46",33,35
"47",33,36
