"","x"
"1",7.867
"2",7.999
"3",7.287
"4",7.788
"5",7.205
"6",7.634
"7",7.406
"8",6.845
"9",7.998
"10",5.495
"11",7.061
"12",8.818
"13",7.709
"14",6.361
"15",7.956
"16",7.611
"17",7.886
"18",7.805
"19",6.291
"20",8.237
"21",6.735
"22",6.404
"23",6.901
"24",8.055
"25",3.754
"26",7.727
"27",7.915
"28",7.258
"29",9.094
"30",7.064
"31",8.329
"32",7.935
"33",8.033
"34",7.431
"35",8.352
"36",7.646
"37",8.105
"38",8.128
"39",7.822
"40",7.686
"41",7.713
"42",7.499
"43",8.107
"44",7.885
"45",7.113
"46",7.438
