"","weight"
"1",1.57290304850712
"2",0.743973333017995
"3",0.871663306650237
"4",0.619835623571879
"5",0.963691340549482
"6",0.950316263109514
"7",0.472011017421931
"8",0.397864298339025
"9",0.990071654119546
"10",0.933081764658653
"11",1.07215619245091
"12",1.09800933492955
"13",0.872560026470594
"14",0.477628516778323
"15",0.873065862399699
"16",0.409531439531338
"17",1.02109784053136
"18",0.417253400374841
"19",0.923801168921617
"20",0.783191548196711
"21",0.826755707995955
"22",1.01733502812025
"23",1.241567155075
"24",1.03773792447964
"25",0.934933152775566
"26",1.02927158703959
"27",3.39494344557687
"28",2.73741648260078
"29",3.08955077640381
"30",0.997414658279766
"31",0.404717185328369
"32",1.00575266295352
"33",0.576834828952363
"34",0.452244513341634
"35",1.08869463116391
"36",0.478723302093117
"37",0.457051857091021
"38",1.26922220251122
"39",1.59765953816761
"40",1.05990565625321
"41",2.68857285563404
