"","x"
"1",7.867
"2",7.999
"3",7.287
"4",2.233
"5",7.634
"6",7.406
"7",6.845
"8",7.483
"9",7.998
"10",5.495
"11",7.061
"12",8.818
"13",7.709
"14",6.361
"15",7.956
"16",7.611
"17",7.886
"18",0.672
"19",7.805
"20",6.291
"21",8.237
"22",6.735
"23",6.404
"24",6.901
"25",8.055
"26",3.754
"27",7.727
"28",7.915
"29",7.258
"30",7.064
"31",8.329
"32",7.935
"33",8.033
"34",7.431
"35",8.352
"36",7.646
"37",8.105
"38",8.094
"39",8.128
"40",7.822
"41",7.686
"42",2.136
"43",7.713
"44",7.499
"45",8.107
"46",7.885
"47",8.573
"48",7.113
"49",7.438
