"","weight"
"1",0.464611665915297
"2",1.83187990876121
"3",0.474384864925917
"4",1.11978417570555
"5",0.369099174023991
"6",0.340476725320244
"7",0.962233651763529
"8",0.470101478915914
"9",0.544003125444995
"10",0.334507997640225
"11",0.409584179897349
"12",2.70969090489934
"13",0.708257721404654
"14",2.52730382025891
"15",0.57195804044836
"16",0.578381362079172
"17",0.572188780215515
"18",0.133468349252456
"19",0.415479000965322
"20",5.03597513915067
"21",0.970824392013268
"22",0.287798193341417
"23",1.35565474959388
"24",0.223155999378695
