"","V1","V2"
"1",2,3
"2",1,4
"3",2,4
"4",2,5
"5",3,7
"6",5,7
"7",6,7
"8",4,8
"9",8,9
"10",9,10
"11",7,11
"12",9,11
"13",11,13
"14",11,14
"15",12,14
"16",14,15
"17",13,17
"18",17,18
"19",10,19
"20",13,19
"21",17,20
"22",19,20
"23",10,22
"24",19,22
"25",15,23
"26",11,24
"27",13,24
"28",17,24
"29",16,25
"30",20,25
"31",19,26
"32",25,26
"33",21,27
"34",26,27
"35",27,28
"36",28,29
"37",24,30
"38",22,31
"39",23,31
"40",25,33
"41",20,34
"42",25,34
"43",32,34
"44",22,35
"45",26,35
"46",28,35
"47",31,36
"48",36,37
"49",36,38
"50",19,39
"51",24,39
"52",38,39
